2014-01-06 13:45:15,479 [1] DEBUG MvcApplication - Application Started
2014-01-06 13:45:34,629 [13] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:45:34,630 [13] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:45:34,630 [13] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:45:34,631 [13] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:45:34,632 [13] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:45:34,632 [13] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:45:34,633 [13] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:45:34,633 [13] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:45:34,634 [13] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:45:34,635 [13] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:45:34,635 [13] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:45:34,636 [13] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:45:34,636 [13] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:45:34,637 [13] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:45:34,638 [13] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:45:34,638 [13] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:46:26,310 [12] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:46:26,311 [12] DEBUG SecurityGuard - ddd session owner 
2014-01-06 13:46:26,311 [12] DEBUG SecurityGuard - not session owner session owner 
2014-01-06 13:46:26,315 [12] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:46:26,315 [12] DEBUG SecurityGuard - ddd session owner 
2014-01-06 13:46:26,315 [12] DEBUG SecurityGuard - not session owner session owner 
2014-01-06 13:46:30,475 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:46:30,476 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:46:30,482 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:46:30,483 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:46:30,484 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:46:30,484 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:46:30,485 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:46:30,486 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:46:30,489 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:46:30,489 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:46:30,490 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:46:30,490 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:46:30,492 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:46:30,493 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:46:30,493 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:46:30,494 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:46:30,495 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:46:30,495 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:46:30,496 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:46:30,496 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:46:30,497 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:46:30,497 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:46:30,498 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:46:30,499 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:46:30,499 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:46:30,500 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:46:30,501 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:46:30,501 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 13:46:30,502 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 13:46:30,503 [11] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:21:12,320 [60] DEBUG MvcApplication - Application Started
2014-01-06 14:21:52,557 [56] FATAL MvcApplication - System.Web.HttpException (0x80004005): The controller for path '/admin/EmailSubscriptions' was not found or does not implement IController.
   at System.Web.Mvc.DefaultControllerFactory.GetControllerInstance(RequestContext requestContext, Type controllerType)
   at System.Web.Mvc.DefaultControllerFactory.CreateController(RequestContext requestContext, String controllerName)
   at System.Web.Mvc.MvcHandler.ProcessRequestInit(HttpContextBase httpContext, IController& controller, IControllerFactory& factory)
   at System.Web.Mvc.MvcHandler.<>c__DisplayClass6.<BeginProcessRequest>b__2()
   at System.Web.Mvc.SecurityUtil.<>c__DisplayClassb`1.<ProcessInApplicationTrust>b__a()
   at System.Web.Mvc.SecurityUtil.<GetCallInAppTrustThunk>b__0(Action f)
   at System.Web.Mvc.SecurityUtil.ProcessInApplicationTrust(Action action)
   at System.Web.Mvc.SecurityUtil.ProcessInApplicationTrust[TResult](Func`1 func)
   at System.Web.Mvc.MvcHandler.BeginProcessRequest(HttpContextBase httpContext, AsyncCallback callback, Object state)
   at System.Web.Mvc.MvcHandler.BeginProcessRequest(HttpContext httpContext, AsyncCallback callback, Object state)
   at System.Web.Mvc.MvcHandler.System.Web.IHttpAsyncHandler.BeginProcessRequest(HttpContext context, AsyncCallback cb, Object extraData)
   at System.Web.HttpApplication.CallHandlerExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute()
   at System.Web.HttpApplication.ExecuteStep(IExecutionStep step, Boolean& completedSynchronously)
2014-01-06 14:22:00,509 [48] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:00,510 [48] DEBUG SecurityGuard - ddd session owner 
2014-01-06 14:22:00,510 [48] DEBUG SecurityGuard - not session owner session owner 
2014-01-06 14:22:00,513 [48] DEBUG SecurityGuard - not global admin  
2014-01-06 14:22:00,515 [48] DEBUG SecurityGuard - not ritht proxy person  
2014-01-06 14:22:00,520 [48] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:00,520 [48] DEBUG SecurityGuard - ddd session owner 
2014-01-06 14:22:00,520 [48] DEBUG SecurityGuard - not session owner session owner 
2014-01-06 14:22:00,520 [48] DEBUG SecurityGuard - not global admin  
2014-01-06 14:22:00,520 [48] DEBUG SecurityGuard - not ritht proxy person  
2014-01-06 14:22:46,193 [48] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:46,193 [48] DEBUG SecurityGuard - ddd session owner 
2014-01-06 14:22:46,193 [48] DEBUG SecurityGuard - not session owner session owner 
2014-01-06 14:22:46,196 [48] DEBUG SecurityGuard - not global admin  
2014-01-06 14:22:46,198 [48] DEBUG SecurityGuard - not ritht proxy person  
2014-01-06 14:22:46,199 [48] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:46,200 [48] DEBUG SecurityGuard - ddd session owner 
2014-01-06 14:22:46,200 [48] DEBUG SecurityGuard - not session owner session owner 
2014-01-06 14:22:46,200 [48] DEBUG SecurityGuard - not global admin  
2014-01-06 14:22:46,200 [48] DEBUG SecurityGuard - not ritht proxy person  
2014-01-06 14:22:48,958 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:48,959 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:48,970 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:48,971 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:48,973 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:48,974 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:48,975 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:48,976 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:48,981 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:48,982 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:48,983 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:48,983 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:48,985 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:48,985 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:48,986 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:48,987 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:48,988 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:48,988 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:48,989 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:48,990 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:48,990 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:49,002 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:49,003 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:49,004 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:49,005 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:49,005 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:49,006 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:49,006 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:49,007 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:49,008 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:54,421 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:54,422 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:54,430 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:54,430 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:54,433 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:54,433 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:54,434 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:54,434 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:54,437 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:54,438 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:54,438 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:54,439 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:54,440 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:54,440 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:54,441 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:54,442 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:54,443 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:54,443 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:54,444 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:54,444 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:54,445 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:54,445 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:54,446 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:54,446 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:54,447 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:54,447 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:54,448 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:54,448 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:22:54,449 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:22:54,451 [53] DEBUG SecurityGuard - ABAPER-W8\Pawel session owner 
2014-01-06 14:23:54,437 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:23:54,442 [58] DEBUG SecurityGuard - ddd session owner 
2014-01-06 14:23:54,442 [58] DEBUG SecurityGuard - not session owner session owner 
2014-01-06 14:23:54,447 [58] DEBUG SecurityGuard - not global admin  
2014-01-06 14:23:54,450 [58] DEBUG SecurityGuard - not ritht proxy person  
2014-01-06 14:23:54,461 [58] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:23:54,462 [58] DEBUG SecurityGuard - ddd session owner 
2014-01-06 14:23:54,462 [58] DEBUG SecurityGuard - not session owner session owner 
2014-01-06 14:23:54,462 [58] DEBUG SecurityGuard - not global admin  
2014-01-06 14:23:54,462 [58] DEBUG SecurityGuard - not ritht proxy person  
2014-01-06 14:33:36,753 [50] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:33:36,754 [50] DEBUG SecurityGuard - ddd session owner 
2014-01-06 14:33:36,754 [50] DEBUG SecurityGuard - not session owner session owner 
2014-01-06 14:33:36,756 [50] DEBUG SecurityGuard - not global admin  
2014-01-06 14:33:36,756 [50] DEBUG SecurityGuard - not ritht proxy person  
2014-01-06 14:33:36,758 [50] DEBUG SecurityGuard - ABAPER-W8\Pawel user determine can complete 
2014-01-06 14:33:36,758 [50] DEBUG SecurityGuard - ddd session owner 
2014-01-06 14:33:36,758 [50] DEBUG SecurityGuard - not session owner session owner 
2014-01-06 14:33:36,758 [50] DEBUG SecurityGuard - not global admin  
2014-01-06 14:33:36,758 [50] DEBUG SecurityGuard - not ritht proxy person  
2014-01-07 14:45:47,102 [1] DEBUG MvcApplication - Application Started
2014-01-07 14:50:54,576 [1] DEBUG MvcApplication - Application Started
2014-01-07 14:51:36,794 [7] FATAL MvcApplication - System.Data.SqlClient.SqlException (0x80131904): Column names in each table must be unique. Column name 'DateCreated' in table 'CheckListItemTemplates' is specified more than once.
   at System.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at System.Data.SqlClient.SqlInternalConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   at System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   at System.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   at System.Data.SqlClient.SqlCommand.RunExecuteNonQueryTds(String methodName, Boolean async, Int32 timeout)
   at System.Data.SqlClient.SqlCommand.InternalExecuteNonQuery(TaskCompletionSource`1 completion, String methodName, Boolean sendToPipe, Int32 timeout, Boolean asyncWrite)
   at System.Data.SqlClient.SqlCommand.ExecuteNonQuery()
   at System.Data.Entity.Migrations.DbMigrator.ExecuteSql(DbTransaction transaction, MigrationStatement migrationStatement)
   at System.Data.Entity.Migrations.Infrastructure.MigratorBase.ExecuteSql(DbTransaction transaction, MigrationStatement migrationStatement)
   at System.Data.Entity.Migrations.DbMigrator.ExecuteStatements(IEnumerable`1 migrationStatements)
   at System.Data.Entity.Migrations.Infrastructure.MigratorBase.ExecuteStatements(IEnumerable`1 migrationStatements)
   at System.Data.Entity.Migrations.DbMigrator.ExecuteOperations(String migrationId, XDocument targetModel, IEnumerable`1 operations, Boolean downgrading)
   at System.Data.Entity.Migrations.DbMigrator.ApplyMigration(DbMigration migration, DbMigration lastMigration)
   at System.Data.Entity.Migrations.Infrastructure.MigratorBase.ApplyMigration(DbMigration migration, DbMigration lastMigration)
   at System.Data.Entity.Migrations.DbMigrator.Upgrade(IEnumerable`1 pendingMigrations, String targetMigrationId, String lastMigrationId)
   at System.Data.Entity.Migrations.Infrastructure.MigratorBase.Upgrade(IEnumerable`1 pendingMigrations, String targetMigrationId, String lastMigrationId)
   at System.Data.Entity.Migrations.DbMigrator.Update(String targetMigration)
   at System.Data.Entity.Migrations.Infrastructure.MigratorBase.Update()
   at System.Data.Entity.MigrateDatabaseToLatestVersion`2.InitializeDatabase(TContext context)
   at System.Data.Entity.Database.<>c__DisplayClass2`1.<SetInitializerInternal>b__0(DbContext c)
   at System.Data.Entity.Internal.InternalContext.<>c__DisplayClass8.<PerformDatabaseInitialization>b__6()
   at System.Data.Entity.Internal.InternalContext.PerformInitializationAction(Action action)
   at System.Data.Entity.Internal.InternalContext.PerformDatabaseInitialization()
   at System.Data.Entity.Internal.LazyInternalContext.<InitializeDatabase>b__4(InternalContext c)
   at System.Data.Entity.Internal.RetryAction`1.PerformAction(TInput input)
   at System.Data.Entity.Internal.LazyInternalContext.InitializeDatabaseAction(Action`1 action)
   at System.Data.Entity.Internal.LazyInternalContext.InitializeDatabase()
   at System.Data.Entity.Internal.InternalContext.Initialize()
   at System.Data.Entity.Internal.InternalContext.GetEntitySetAndBaseTypeForType(Type entityType)
   at System.Data.Entity.Internal.Linq.InternalSet`1.Initialize()
   at System.Data.Entity.Internal.Linq.InternalSet`1.get_InternalContext()
   at System.Data.Entity.Infrastructure.DbQuery`1.System.Linq.IQueryable.get_Provider()
   at System.Linq.Queryable.Single[TSource](IQueryable`1 source, Expression`1 predicate)
   at Cico.Models.Versioning.VersionManager.GetVersion() in c:\Users\Ken\Documents\wingithub\cico-git\CICO\Models\Versioning\VersionManager.cs:line 15
   at Cico.Models.Helpers.CacheHelper.Cache[T](Func`1 fn, String key) in c:\Users\Ken\Documents\wingithub\cico-git\CICO\Models\Helpers\CacheHelper.cs:line 16
   at Cico.Models.Versioning.VersionManager.Version(HtmlHelper helper) in c:\Users\Ken\Documents\wingithub\cico-git\CICO\Models\Versioning\VersionManager.cs:line 26
   at ASP._Page_Views_LandingPage_Index_cshtml.Execute() in c:\Users\Ken\Documents\wingithub\cico-git\CICO\Views\LandingPage\Index.cshtml:line 57
   at System.Web.WebPages.WebPageBase.ExecutePageHierarchy()
   at System.Web.Mvc.WebViewPage.ExecutePageHierarchy()
   at System.Web.WebPages.StartPage.RunPage()
   at System.Web.WebPages.StartPage.ExecutePageHierarchy()
   at System.Web.WebPages.WebPageBase.ExecutePageHierarchy(WebPageContext pageContext, TextWriter writer, WebPageRenderingBase startPage)
   at System.Web.Mvc.RazorView.RenderView(ViewContext viewContext, TextWriter writer, Object instance)
   at System.Web.Mvc.BuildManagerCompiledView.Render(ViewContext viewContext, TextWriter writer)
   at System.Web.Mvc.ViewResultBase.ExecuteResult(ControllerContext context)
   at System.Web.Mvc.ControllerActionInvoker.InvokeActionResult(ControllerContext controllerContext, ActionResult actionResult)
   at System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1c.<InvokeActionResultWithFilters>b__19()
   at System.Web.Mvc.ControllerActionInvoker.InvokeActionResultFilter(IResultFilter filter, ResultExecutingContext preContext, Func`1 continuation)
   at System.Web.Mvc.ControllerActionInvoker.<>c__DisplayClass1c.<>c__DisplayClass1e.<InvokeActionResultWithFilters>b__1b()
   at System.Web.Mvc.ControllerActionInvoker.InvokeActionResultWithFilters(ControllerContext controllerContext, IList`1 filters, ActionResult actionResult)
   at System.Web.Mvc.ControllerActionInvoker.InvokeAction(ControllerContext controllerContext, String actionName)
   at System.Web.Mvc.Controller.ExecuteCore()
   at System.Web.Mvc.ControllerBase.Execute(RequestContext requestContext)
   at System.Web.Mvc.ControllerBase.System.Web.Mvc.IController.Execute(RequestContext requestContext)
   at System.Web.Mvc.MvcHandler.<>c__DisplayClass6.<>c__DisplayClassb.<BeginProcessRequest>b__5()
   at System.Web.Mvc.Async.AsyncResultWrapper.<>c__DisplayClass1.<MakeVoidDelegate>b__0()
   at System.Web.Mvc.Async.AsyncResultWrapper.<>c__DisplayClass8`1.<BeginSynchronous>b__7(IAsyncResult _)
   at System.Web.Mvc.Async.AsyncResultWrapper.WrappedAsyncResult`1.End()
   at System.Web.Mvc.MvcHandler.<>c__DisplayClasse.<EndProcessRequest>b__d()
   at System.Web.Mvc.SecurityUtil.<GetCallInAppTrustThunk>b__0(Action f)
   at System.Web.Mvc.SecurityUtil.ProcessInApplicationTrust(Action action)
   at System.Web.Mvc.MvcHandler.EndProcessRequest(IAsyncResult asyncResult)
   at System.Web.Mvc.MvcHandler.System.Web.IHttpAsyncHandler.EndProcessRequest(IAsyncResult result)
   at System.Web.HttpApplication.CallHandlerExecutionStep.System.Web.HttpApplication.IExecutionStep.Execute()
   at System.Web.HttpApplication.ExecuteStep(IExecutionStep step, Boolean& completedSynchronously)
ClientConnectionId:63d7f0b8-ac04-4120-a31a-b6bf9e9a2791
2014-01-07 14:53:18,036 [11] DEBUG MvcApplication - Application Started
